ID,MONTHS_BALANCE,STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5050606,0.0,0,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18327,-7288,Laborers,2
5050671,0.0,C,M,N,N,0,171000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11610,-166,High skill tech staff,1
5050682,0.0,0,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,House / apartment,-17963,-197,Cleaning staff,1
5050731,0.0,C,F,N,N,0,135000.0,Commercial associate,Higher education,Separated,House / apartment,-11712,-4822,HR staff,1
5051085,0.0,0,M,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,-12037,-197,Laborers,4
5051132,0.0,2,F,N,N,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10139,-136,Core staff,1
5051160,0.0,C,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9594,-866,Laborers,3
5051161,0.0,4,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9594,-866,Laborers,3
5052653,0.0,2,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-10396,-564,IT staff,2
5052659,0.0,5,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-10396,-564,IT staff,2
5052661,0.0,5,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-10396,-564,IT staff,2
5052726,0.0,0,F,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-10740,-1298,Laborers,2
5052877,0.0,C,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915,-3366,Drivers,2
5052879,0.0,C,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915,-3366,Drivers,2
5052882,0.0,C,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915,-3366,Drivers,2
5052884,0.0,C,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17915,-3366,Drivers,2
5053148,0.0,X,F,N,Y,1,126000.0,Working,Secondary / secondary special,Married,House / apartment,-12140,-779,Core staff,1
5053247,0.0,C,M,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-19286,-3489,Security staff,2
5053361,0.0,0,F,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20103,-2697,Cleaning staff,2
5053701,0.0,C,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-17880,-9858,Cooking staff,2
5054063,0.0,X,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424,-1458,Drivers,3
5054068,0.0,X,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424,-1458,Drivers,1
5054386,0.0,C,M,Y,N,0,292500.0,Pensioner,Higher education,Single / not married,House / apartment,-14050,-3680,Laborers,1
5054387,0.0,C,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14050,-3680,Laborers,1
5054649,0.0,1,M,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-18631,-6359,Managers,3
5054650,0.0,2,M,Y,Y,1,135000.0,Working,Higher education,Single / not married,House / apartment,-18631,-6359,Managers,3
5056083,0.0,C,F,N,N,1,180000.0,Working,Higher education,Married,House / apartment,-11630,-3769,Laborers,3
5058530,0.0,C,M,N,N,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9242,-508,Sales staff,1
5058531,0.0,C,M,N,N,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9242,-508,Sales staff,1
5058532,0.0,C,M,N,N,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-9242,-508,Sales staff,1
5061132,0.0,X,M,N,Y,0,135000.0,State servant,Higher education,Married,House / apartment,-19113,-2816,Core staff,2
5061351,0.0,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18313,-4946,Core staff,1
5061691,0.0,5,F,N,Y,1,67500.0,Commercial associate,Higher education,Married,House / apartment,-9122,-1567,Waiters/barmen staff,3
5062136,0.0,X,M,N,N,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12947,-137,Laborers,2
5062594,0.0,0,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,-8972,-145,Core staff,3
5065618,0.0,C,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15302,-596,Laborers,2
5065624,0.0,C,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15302,-596,Laborers,2
5068389,0.0,C,F,Y,Y,1,270000.0,Working,Higher education,Separated,House / apartment,-14052,-140,Sales staff,2
5068651,0.0,X,F,Y,Y,0,360000.0,State servant,Higher education,Separated,House / apartment,-19305,-1905,Core staff,1
5068779,0.0,2,F,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-13396,-3853,Private service staff,1
5069012,0.0,C,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295,-3700,Laborers,2
5069016,0.0,C,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295,-3700,Laborers,2
5069021,0.0,C,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295,-3700,Laborers,2
5069218,0.0,C,F,Y,Y,0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11210,-1724,Accountants,2
5069219,0.0,0,F,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11210,-1724,Accountants,2
5069307,0.0,0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15640,-1328,Core staff,2
5078820,0.0,C,F,N,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14476,-4987,High skill tech staff,4
5079166,0.0,C,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-13720,-1394,Laborers,2
5079167,0.0,X,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-13720,-1394,Laborers,2
5079168,0.0,1,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,-13720,-1394,Laborers,2
5088997,0.0,X,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,-14622,-1160,Core staff,4
5089162,0.0,X,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,-20264,-2531,Accountants,2
5089201,0.0,C,M,N,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-13155,-2927,Managers,2
5089433,0.0,3,F,Y,N,2,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11352,-1160,Sales staff,4
5089907,0.0,0,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13336,-1436,Low-skill Laborers,2
5090166,0.0,5,F,N,Y,1,675000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15452,-860,Security staff,2
5090214,0.0,C,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10712,-217,Laborers,2
5090409,0.0,X,M,N,N,0,90000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-20017,-3503,Sales staff,1
5090433,0.0,C,M,Y,Y,0,427500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19894,-1229,Managers,2
5091281,0.0,3,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13645,-5374,Laborers,2
5091380,0.0,C,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,-12757,-4887,Core staff,4
5092087,0.0,C,M,Y,Y,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17320,-535,Laborers,4
5092090,0.0,2,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-14690,-504,Cooking staff,2
5092342,0.0,C,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252,-2057,Sales staff,1
5092346,0.0,C,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252,-2057,Sales staff,1
5092394,0.0,C,M,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-11050,-443,Drivers,3
5092479,0.0,C,M,N,N,1,85500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-15014,-6866,Core staff,3
5093286,0.0,5,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17576,-1216,Laborers,2
5095906,0.0,C,F,N,N,0,90000.0,Working,Higher education,Civil marriage,House / apartment,-10561,-2257,Core staff,2
5096068,0.0,C,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-14943,-1650,Core staff,2
5096069,0.0,C,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-14943,-1650,Core staff,2
5096070,0.0,C,F,Y,N,0,180000.0,Working,Higher education,Married,House / apartment,-14943,-1650,Core staff,2
5096078,0.0,C,M,N,N,1,207000.0,State servant,Higher education,Married,Office apartment,-14891,-2623,Core staff,3
5096079,0.0,0,M,N,N,1,207000.0,State servant,Higher education,Married,Office apartment,-14891,-2623,Core staff,3
5096093,0.0,C,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10728,-1619,Accountants,3
5096095,0.0,0,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10728,-1619,Accountants,3
5096096,0.0,0,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10728,-1619,Accountants,3
5096209,0.0,C,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14211,-158,Low-skill Laborers,2
5096212,0.0,C,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14211,-158,Low-skill Laborers,2
5096283,0.0,C,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14209,-97,Security staff,2
5096528,0.0,C,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,Co-op apartment,-20012,-584,Core staff,1
5096743,0.0,0,F,N,Y,0,180000.0,Working,Lower secondary,Widow,House / apartment,-16803,-2227,Cleaning staff,1
5097065,0.0,C,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-18971,-8161,Managers,2
5097145,0.0,5,M,Y,N,1,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14740,-1434,Managers,3
5100430,0.0,C,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16310,-613,Laborers,1
5104869,0.0,C,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-12114,-4004,Accountants,2
5105056,0.0,C,M,Y,N,0,225000.0,Commercial associate,Higher education,Single / not married,Municipal apartment,-11528,-606,High skill tech staff,1
5105536,0.0,2,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10191,-2218,Drivers,2
5105538,0.0,2,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10191,-2218,Drivers,2
5105644,0.0,1,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17585,-3017,Drivers,2
5105646,0.0,C,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17585,-3017,Drivers,2
5105647,0.0,0,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17585,-3017,Drivers,2
5105649,0.0,C,M,Y,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,-17585,-3017,Drivers,2
5105652,0.0,1,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17585,-3017,Drivers,2
5105653,0.0,1,M,Y,Y,0,202500.0,Working,Higher education,Married,House / apartment,-17585,-3017,Drivers,2
5105737,0.0,C,M,N,Y,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12368,-672,Core staff,5
5105738,0.0,C,F,N,N,3,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12368,-672,Core staff,5
5105739,0.0,C,F,N,Y,3,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-12368,-672,Core staff,5
5105788,0.0,C,M,Y,N,0,459000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15980,-119,Drivers,2
5106047,0.0,C,F,Y,N,2,81000.0,Working,Higher education,Married,House / apartment,-12358,-3017,Sales staff,4
5106077,0.0,5,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19764,-6944,Medicine staff,2
5111144,0.0,C,M,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-15104,-1699,Laborers,2
5111145,0.0,2,M,N,N,0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-15104,-1699,Laborers,2
5113621,0.0,5,M,N,N,0,225000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-19406,-346,Security staff,1
5113622,0.0,2,M,N,N,0,225000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-19406,-346,Security staff,1
5113688,0.0,C,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-12379,-4453,Sales staff,2
5113690,0.0,C,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,-12379,-4453,Sales staff,2
5114216,0.0,C,M,Y,N,2,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14136,-2628,Managers,4
5114236,0.0,C,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16723,-712,Managers,2
5114647,0.0,0,M,N,N,0,247500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-18993,-1747,Security staff,2
5115455,0.0,C,F,Y,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-17833,-620,Accountants,2
5115610,0.0,5,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-14523,-3420,Core staff,2
5115611,0.0,5,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14523,-3420,Core staff,2
5116258,0.0,0,F,N,Y,4,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17468,-7413,Core staff,6
5116581,0.0,C,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-18232,-277,Managers,2
5116906,0.0,0,M,Y,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15047,-7553,Core staff,2
5116907,0.0,2,M,Y,Y,0,211500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15047,-7553,Core staff,2
5116915,0.0,0,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17230,-7888,Managers,2
5117130,0.0,C,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-10390,-796,Sales staff,1
5117132,0.0,C,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-10390,-796,Sales staff,1
5117134,0.0,C,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-10390,-796,Sales staff,1
5117135,0.0,C,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-10390,-796,Sales staff,1
5117501,0.0,C,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459,-704,Low-skill Laborers,2
5117649,0.0,C,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11101,-96,Security staff,3
5117962,0.0,C,F,Y,N,0,135000.0,Working,Incomplete higher,Civil marriage,House / apartment,-10068,-219,Sales staff,2
5118442,0.0,1,F,Y,N,1,108000.0,Commercial associate,Higher education,Single / not married,House / apartment,-16138,-431,Sales staff,3
5118443,0.0,C,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,-16138,-431,Sales staff,3
5118541,0.0,C,F,N,Y,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-18132,-1039,Laborers,2
5118643,0.0,1,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10065,-492,Cooking staff,3
5118648,0.0,C,F,N,Y,2,270000.0,Pensioner,Higher education,Single / not married,House / apartment,-10425,-2745,Core staff,3
5125667,0.0,C,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,-18532,-3666,Core staff,2
5125716,0.0,5,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413,-622,High skill tech staff,2
5125761,0.0,5,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-18020,-1595,Cooking staff,1
5125763,0.0,4,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13030,-1626,Laborers,3
5125816,0.0,C,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,-19783,-5521,Managers,2
5125832,0.0,2,M,N,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11625,-195,Sales staff,1
5125833,0.0,C,M,N,Y,0,270000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-11625,-195,Sales staff,1
5125952,0.0,C,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-14559,-2599,Laborers,2
5126012,0.0,1,F,N,N,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-20103,-1444,Waiters/barmen staff,2
5126154,0.0,X,F,N,N,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-15888,-500,Laborers,1
5135483,0.0,0,M,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,-10660,-1935,Core staff,1
5135485,0.0,C,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,-10660,-1935,Core staff,1
